pre_application_distribution,planning_level,public_works_level,fire_level,special_zoning_level,agency_referral_level,n_runs_proxy,seed,completed_permits,mean_total_days,mean_application_to_ready_days,planning_to_ready_n,debris_blocking_wait_count,debris_blocking_wait_share,debris_blocking_wait_mean_days,debris_blocking_wait_median_days,debris_blocking_wait_max_days,median_total_days,std_total_days,min_total_days,max_total_days,mean_wait_days,mean_service_days,county_review_mean,applicant_mean,debris_mean,step_wait_mean__epa_debris,step_service_mean__epa_debris,step_wait_mean__usace_debris,step_service_mean__usace_debris,step_wait_mean__pre_application_activities,step_service_mean__pre_application_activities,step_wait_mean__applicant_revisions,step_service_mean__applicant_revisions,step_wait_mean__planning,step_service_mean__planning,step_wait_mean__agency_referral,step_service_mean__agency_referral,step_wait_mean__special_zoning,step_service_mean__special_zoning,step_wait_mean__public_works,step_service_mean__public_works,step_wait_mean__fire_review,step_service_mean__fire_review
poisson_10,0.5,1.0,1.5,0.5,1.5,4.5,46.5,1200.0,105.05457135019779,95.05315468353112,1200.0,10.0,0.008333333333333333,7.202413843007127,5.706900187267624,18.372873811609455,97.78083390036787,39.76310391546244,24.14508617792378,440.68214056981,20.029145755818973,112.87453248293528,44.50781433367086,73.53390732641142,14.861956578671956,3.1679049013915384,1.0039348428010035,8.190700167812746,2.4994166666666664,0.0,10.001416666666668,0.0,63.53249065974476,5.332963064152945,3.401480519242793,0.0,11.32721017310428,0.0,5.771978614600644,0.0,8.3189885939483,3.337577622461749,7.017615746160152
poisson_10,0.5,1.5,1.5,0.5,1.0,4.5,46.5,1200.0,105.37671873026586,95.3753020635992,1200.0,7.5,0.00625,7.856037221934864,6.955728940356136,17.0847549690339,99.7782380233821,35.10605920872206,24.360869869807406,386.0498613577079,19.375111873273404,112.97778480942404,44.33111971918782,73.1739676898327,14.847809273676944,3.1805626638264815,1.009509809626742,8.16323680022372,2.4945,0.0,10.001416666666668,0.0,63.17255102316602,5.337949309471638,3.402137231677739,0.0,7.617759489913638,0.0,5.776246698596469,0.015851676198735627,12.503787472633801,2.677511423552827,6.999876417142967
poisson_10,0.5,0.5,1.0,1.0,1.5,4.5,46.5,1200.0,105.82669013017801,95.82527346351135,1200.0,16.4,0.013666666666666666,7.7704827319127645,6.133537867672693,22.41312494720393,93.43289215710914,50.281186994679715,19.842054186236272,568.3196056193091,16.656392297237403,112.02348337292169,40.044504113296334,73.7988664465129,14.83650511034985,3.1672632857202094,1.0034626493294907,8.170945841966816,2.4948333333333332,0.0,10.001416666666668,0.0,63.79744977984624,5.314602363170637,3.3920533706744296,0.0,11.315070722665308,0.0,11.246182060362878,0.0,4.161728810701082,0.003580806379739337,4.611285979342261
poisson_10,0.5,1.0,1.5,1.0,0.5,4.5,46.5,1200.0,106.01900407137411,96.01758740470746,1200.0,10.7,0.008916666666666666,7.7310751341516735,6.061686229710122,20.104241054243037,97.72402877444694,41.26887182133807,21.51178542028142,437.7166838349787,18.73751539405917,111.10165282104556,41.42669658933998,73.55931268019586,14.853158945568893,3.1863328118190495,1.01090182255651,8.16084097786,2.4950833333333335,0.0,10.001416666666668,0.0,63.557896013529216,5.324232695848488,3.4022638001683845,0.0,3.8693205584657684,0.0,11.475170313981295,0.0,8.27496640607142,2.066108908531634,7.014633906272996
poisson_10,0.5,1.0,1.0,1.0,1.0,4.5,46.5,1200.0,106.23690833288988,96.23549166622323,1200.0,10.8,0.009,6.520460860063247,5.659326811336299,16.66518779275996,96.20481530948848,45.4682106313504,23.923882220394436,528.311490928261,16.698359106283085,112.64188392491712,40.919838972453896,73.5491841043173,14.871219954429018,3.1961811855645976,1.0108176788129066,8.168804423384847,2.4954166666666664,0.0,10.001416666666668,0.0,63.5477674376506,5.326256350328455,3.4008897212013465,0.0,7.652773881606405,0.0,11.538517026028881,0.0,8.313902398303437,0.007117147005185927,4.680382447980191
poisson_10,0.5,1.5,0.5,0.5,1.5,4.5,46.5,1200.0,106.25207432167944,96.25065765501279,1200.0,9.6,0.008,8.365108041352979,6.76668743446573,22.667528286231697,98.24550800685532,40.58250711830476,22.15758357863692,458.97533307850443,16.713070826833917,112.41050023506791,40.73925115826363,73.51435667880091,14.869963224837301,3.1819323863315887,1.008673253360925,8.180524251811459,2.4988333333333332,0.0,10.001416666666668,0.0,63.51294001213422,5.3205768794350385,3.4023180371864385,0.0,11.601877808976951,0.0,5.586059534727565,0.03003730925583441,12.468598729610738,0.0,2.3297828590710674
poisson_10,0.5,0.5,1.0,1.5,0.5,4.5,46.5,1200.0,106.6442000974188,96.64278343075213,1200.0,15.9,0.013250000000000001,7.6982731627489285,6.084747138145206,21.792273779379492,93.50003916848149,53.8605803785987,20.276681315240502,634.641168510738,16.668674177316742,110.11917609603992,38.35430474943925,73.58697867695838,14.84656684695904,3.1652135332793288,1.003141191924293,8.181128788422086,2.4970833333333333,0.0,10.001416666666668,0.0,63.585562010291724,5.314283694774558,3.393540384890352,0.0,3.769851473790543,0.0,17.031479850396554,0.0,4.17330869122471,0.008048160840770965,4.663792493521764
poisson_10,0.5,0.5,0.5,1.5,1.0,4.5,46.5,1200.0,106.69830876513038,96.6968920984637,1200.0,17.4,0.014499999999999999,8.531599296885455,6.5737843091088735,25.169686298552183,91.45633348340351,56.34461402893364,17.843013342371684,559.7592327510157,16.698325147297943,111.3453679248067,39.83615959279473,73.32179520894434,14.885738270365584,3.1826515397668578,1.0076345074932747,8.189285556438787,2.5061666666666667,0.0,10.001416666666668,0.0,63.32037854227765,5.326388051092298,3.3965251804504675,0.0,7.4759571142976196,0.0,17.137811542866913,0.0,4.160632365086451,0.0,2.338845339000979
poisson_10,0.5,1.5,1.0,0.5,1.5,4.5,46.5,1200.0,106.99650809145555,96.99509142478891,1200.0,8.1,0.006750000000000001,6.040476948460185,4.605952371830165,16.053442700770404,99.2092468269587,40.96593225024726,25.403610731019665,506.52811535122873,16.734669614800993,114.72512171622998,43.10784881110912,73.47507634823886,14.87686617168298,3.1826723988605172,1.0096229410702204,8.183070831752238,2.5015,0.0,10.001416666666668,0.0,63.47365968157222,5.336978586673301,3.4027406366606088,0.0,11.440474376793194,0.0,5.714597421107898,0.028078380467013157,12.477914537838618,0.0038694170479188265,4.703195454520577
poisson_10,1.0,0.5,0.5,0.5,0.5,4.5,46.5,1200.0,107.16096964214566,97.15955297547899,1200.0,8.2,0.006833333333333333,8.140742509818354,7.037943052929405,18.966300357844908,103.47966037827193,33.343019757381924,20.70979933975521,299.41256550725063,27.030817643794173,99.75996259334619,38.54565137960707,73.39956627949769,14.845562578035592,3.1903736195337182,1.0125614603505113,8.144710831484698,2.497916666666667,0.0,10.001416666666668,0.0,63.39814961283106,15.695733192775757,6.791738622446411,0.0,3.8627438650227837,0.0,5.7269226292971425,0.0,4.146993161166558,0.0,2.321519908898426
poisson_10,0.5,1.5,0.5,1.0,0.5,4.5,46.5,1200.0,107.37402541663366,97.37260874996699,1200.0,11.0,0.009166666666666667,7.34412512440237,5.7228969289926965,21.731441562475773,99.13320345572484,41.46961291243566,22.428342895035875,425.05846683332095,16.67097270048662,110.92662867274358,38.86077897500111,73.88839788185861,14.848424516370466,3.169730497196103,1.0066077963296167,8.175502889511415,2.496583333333333,0.0,10.001416666666668,0.0,63.886981215191966,5.325728749632165,3.400001080256439,0.0,3.9088574037201385,0.0,11.407377532141798,1.056414693484579e-05,12.4602464995899,0.0,2.3585571455137293
poisson_10,0.5,0.5,1.5,1.0,1.5,4.5,46.5,1200.0,107.50426623149458,97.50284956482791,1200.0,14.5,0.012083333333333335,7.863377770693236,7.020425214490714,22.80132297030535,95.51317162117854,50.04439407447602,17.16289883743283,512.5348426850588,19.238002094890565,114.51796474279467,45.24364883561226,73.66417429804878,14.848143704024206,3.1650553405382027,1.0025729929485032,8.184932037204172,2.4955833333333333,0.0,10.001416666666668,0.0,63.662757631382114,5.331168748043227,3.4008972013062175,0.0,11.363274321536585,0.0,11.387198353134997,0.0,4.148264773706633,2.5568459691049634,7.0559994687796435
poisson_10,0.5,1.5,1.0,1.0,0.5,4.5,46.5,1200.0,107.77661849321844,97.77520182655176,1200.0,7.9,0.0065833333333333325,5.754289289510104,3.874404203312109,15.311359977740931,99.55954533861394,41.714695709499374,25.156314454762256,483.1861137091647,16.696636084810915,112.92640467974768,41.409052077572724,73.36522430445191,14.848764382533943,3.1622181570634607,1.0031679697487443,8.1852949223884,2.498083333333333,0.0,10.001416666666668,0.0,63.36380763778523,5.334042040412685,3.4023200694185776,0.0,3.8192165631729638,0.0,11.610698199510137,0.0029259693369751262,12.523140763821159,0.012154995609389468,4.704553476290838
poisson_10,0.5,1.0,0.5,1.0,1.5,4.5,46.5,1200.0,107.90803521983439,97.90661855316772,1200.0,11.0,0.009166666666666667,8.566691361262643,7.328142853407213,23.197738839804057,95.44136119671552,50.22546621398922,19.24792420409573,545.6493656019948,16.688493760130264,113.6872520931981,42.03539106314126,73.47472695652819,14.865627833658928,3.1759345323993657,1.003924960698573,8.186851673894326,2.4989166666666667,0.0,10.001416666666668,0.0,63.473310289861544,5.325707553836578,3.4065836661180633,0.0,11.318090775079103,0.0,11.347313874601276,0.0,8.322331251689167,0.0,2.315363941817072
poisson_10,0.5,1.0,1.5,1.0,1.0,4.5,46.5,1200.0,108.05352829796111,98.05211163129445,1200.0,10.7,0.008916666666666666,7.7310751341516735,6.061686229710122,20.104241054243037,98.01462852318204,44.786569172643496,21.51178542028142,445.8490692198702,18.73751539405917,114.97097337951134,45.29601714780575,73.55931268019586,14.853158945568893,3.18633281181905,1.0109018225565105,8.160840977860001,2.4950833333333335,0.0,10.001416666666668,0.0,63.557896013529216,5.3242326958484885,3.4022638001683854,0.0,7.738641116931535,0.0,11.475170313981291,0.0,8.27496640607142,2.066108908531634,7.014633906272995
poisson_10,0.5,0.5,1.5,1.5,0.5,4.5,46.5,1200.0,108.10468402916506,98.1032673624984,1200.0,13.5,0.01125,7.807571145059844,5.9600997937300155,23.273622368159444,95.10437608025009,53.3461385354406,17.16289883743283,601.8600398654612,18.443101637635735,112.2654590125766,42.28034236262883,73.56794036865175,14.860277918931757,3.1618075479968435,1.0009039295639743,8.201149774704277,2.4964166666666667,0.0,10.001416666666668,0.0,63.566523701985105,5.331375542137625,3.4040323008418185,0.0,3.720807854766183,0.0,16.909907668255634,0.0,4.173606651784359,1.7487687727969932,6.991843572046223
poisson_10,0.5,1.5,1.5,0.5,1.5,4.5,46.5,1200.0,108.24144250318287,98.2400258365162,1200.0,7.5,0.00625,7.856037221934864,6.955728940356136,17.0847549690339,100.2925612731948,41.33951406930749,24.360869869807406,496.13249816528804,19.375111873273404,116.78666455438088,48.13999946414464,73.1739676898327,14.847809273676944,3.1805626638264815,1.0095098096267423,8.16323680022372,2.4945,0.0,10.001416666666668,0.0,63.17255102316601,5.337949309471638,3.402137231677739,0.0,11.426639234870455,0.0,5.776246698596469,0.015851676198735624,12.503787472633801,2.6775114235528266,6.999876417142966
poisson_10,0.5,1.0,0.5,1.5,0.5,4.5,46.5,1200.0,108.51735026343128,98.5159335967646,1200.0,12.6,0.0105,7.807993044323943,5.995518405647333,24.09751092901078,95.35144134278438,53.56309682547912,18.92770716534094,598.8631625526936,16.690331915275625,111.88791033944464,40.19246380172797,73.51688641765458,14.868892035337723,3.1738136927659912,1.0038972308482463,8.191931111723484,2.49925,0.0,10.001416666666668,0.0,63.51546975098789,5.324587110786149,3.4027861764967375,0.0,3.8824143356810445,0.0,16.927825441539262,0.0,8.314003580083208,0.0,2.340847157141567
poisson_10,1.0,0.5,1.0,0.5,0.5,4.5,46.5,1200.0,108.54050658519971,98.53908991853305,1200.0,7.2,0.006,9.244833854173663,7.26273519833197,21.415524377548582,105.07272932867446,33.29373426123974,20.549792194253122,307.69310262692943,27.109339619497366,101.59627870956527,40.835491184550264,72.99485462972783,14.875272514784546,3.1724546040552957,1.0095772410708468,8.192240669658407,2.501,0.0,10.001416666666668,0.0,62.99343796306117,15.74464434578366,6.802965552515502,0.0,3.77188164688247,0.0,5.697171717055419,0.0,4.161993002836573,0.0,4.656834919476633
poisson_10,0.5,0.5,1.0,1.5,1.0,4.5,46.5,1200.0,108.61777965730315,98.61636299063647,1200.0,15.9,0.013250000000000001,7.6982731627489285,6.084747138145206,21.792273779379492,93.67657848265097,57.339125452817484,20.276681315240502,644.8360932941031,16.668674177316742,113.88902756983047,42.12415622322979,73.58697867695838,14.84656684695904,3.1652135332793288,1.0031411919242932,8.181128788422084,2.4970833333333333,0.0,10.001416666666668,0.0,63.585562010291724,5.314283694774558,3.393540384890352,0.0,7.539702947581084,0.0,17.031479850396554,0.0,4.173308691224711,0.008048160840770965,4.663792493521763
poisson_10,0.5,1.5,1.5,1.0,0.5,4.5,46.5,1200.0,109.04980521317736,99.0483885465107,1200.0,8.6,0.007166666666666667,6.739411498474264,5.766841326801523,16.74733039950588,100.89180769720777,41.21029083752014,25.859982829457095,421.2763643025387,18.188165826000237,115.21399222382888,44.96006604604708,73.58003677344863,14.862055230333402,3.176698964766312,1.0088243767362888,8.177948555497464,2.4985833333333334,0.0,10.001416666666668,0.0,63.57862010678199,5.335899700689116,3.4001792410861045,0.0,3.9092781011907802,0.0,11.33099580368138,0.0030457277625897962,12.469111227473714,1.4945728772847502,7.016983366878646
poisson_10,0.5,1.0,1.0,1.0,1.5,4.5,46.5,1200.0,109.2023933790637,99.20097671239702,1200.0,10.8,0.009,6.520460860063247,5.659326811336299,16.66518779275996,96.46536441318533,51.52888454837601,23.923882220394436,564.9406415422354,16.698359106283085,116.46827086572034,44.7462259132571,73.5491841043173,14.871219954429018,3.1961811855645976,1.0108176788129062,8.168804423384847,2.4954166666666664,0.0,10.001416666666668,0.0,63.54776743765059,5.326256350328455,3.400889721201346,0.0,11.479160822409604,0.0,11.538517026028881,0.0,8.313902398303439,0.007117147005185927,4.6803824479801905
poisson_10,1.0,0.5,0.5,0.5,1.0,4.5,46.5,1200.0,109.40901156262169,99.40759489595503,1200.0,8.1,0.006750000000000001,8.186697493149348,7.062923661575114,18.966300357844908,104.20438195580428,36.98603700417285,20.70979933975521,357.08507023001346,27.030817643794173,103.62270645836898,42.40839524462986,73.39956627949769,14.845562578035592,3.1903736195337182,1.0125614603505113,8.144710831484698,2.497916666666667,0.0,10.001416666666668,0.0,63.39814961283106,15.695733192775757,6.791738622446411,0.0,7.725487730045566,0.0,5.7269226292971425,0.0,4.146993161166558,0.0,2.321519908898426
poisson_10,0.5,1.5,0.5,1.0,1.0,4.5,46.5,1200.0,109.55687465061605,99.55545798394937,1200.0,11.0,0.009166666666666667,7.34412512440237,5.7228969289926965,21.731441562475773,99.39125065155142,45.562937701383724,22.428342895035875,476.2430041591618,16.67097270048662,114.83548607646371,42.769636378721245,73.88839788185861,14.848424516370466,3.169730497196103,1.0066077963296167,8.175502889511417,2.496583333333333,0.0,10.001416666666668,0.0,63.886981215191966,5.325728749632166,3.400001080256439,0.0,7.817714807440275,0.0,11.407377532141796,1.056414693484579e-05,12.4602464995899,0.0,2.3585571455137293
poisson_10,0.5,0.5,0.5,1.5,1.5,4.5,46.5,1200.0,109.56535338856838,99.56393672190173,1200.0,17.4,0.014499999999999999,8.531599296885455,6.5737843091088735,25.169686298552183,91.53164467012353,62.14622086874864,17.843013342371684,598.3712790139137,16.698325147297943,115.0833464819555,43.57413814994354,73.32179520894434,14.885738270365584,3.1826515397668573,1.0076345074932749,8.189285556438787,2.5061666666666667,0.0,10.001416666666668,0.0,63.32037854227765,5.326388051092297,3.3965251804504675,0.0,11.213935671446428,0.0,17.137811542866913,0.0,4.160632365086452,0.0,2.3388453390009785
poisson_10,0.5,1.0,1.0,1.5,0.5,4.5,46.5,1200.0,109.7306489425682,99.72923227590154,1200.0,12.1,0.010083333333333333,6.889433105019583,5.527369717758399,16.65508294642345,96.30755827031288,52.84054977490816,23.761735553512782,544.1229391067366,16.69423944458121,114.37039894912398,42.41661942644093,73.77204417165794,14.875974795606307,3.195592195865578,1.0090415886295134,8.17192434444455,2.4994166666666664,0.0,10.001416666666668,0.0,63.77062750499126,5.326679525702689,3.399129667109716,0.0,3.843144831201208,0.0,16.878239113866165,0.0,8.310059540192853,4.3378568394434916e-05,4.659323369799897
poisson_10,0.5,1.5,1.0,1.0,1.0,4.5,46.5,1200.0,109.85299591816315,99.85157925149647,1200.0,7.9,0.0065833333333333325,5.754289289510104,3.874404203312109,15.311359977740931,99.94339595097742,45.475240288297954,25.156314454762256,491.04229426584214,16.696636084810915,116.74562124292063,45.22826864074569,73.36522430445191,14.848764382533943,3.1622181570634607,1.0031679697487443,8.1852949223884,2.498083333333333,0.0,10.001416666666668,0.0,63.363807637785236,5.334042040412685,3.4023200694185776,0.0,7.6384331263459275,0.0,11.610698199510136,0.0029259693369751262,12.52314076382116,0.012154995609389468,4.704553476290837
poisson_10,0.5,0.5,1.5,1.5,1.0,4.5,46.5,1200.0,109.90298694187786,99.90157027521118,1200.0,13.5,0.01125,7.807571145059844,5.9600997937300155,23.273622368159444,95.23297810993975,56.50598406772489,17.16289883743283,616.5517335431383,18.443101637635735,115.98626686734278,46.001150217395015,73.56794036865175,14.860277918931757,3.1618075479968435,1.0009039295639741,8.201149774704277,2.4964166666666667,0.0,10.001416666666668,0.0,63.566523701985076,5.331375542137626,3.4040323008418185,0.0,7.441615709532366,0.0,16.90990766825563,0.0,4.173606651784359,1.7487687727969932,6.991843572046223
poisson_10,1.0,0.5,1.0,0.5,1.0,4.5,46.5,1200.0,110.57322163948979,100.57180497282313,1200.0,7.2,0.006,9.244833854173663,7.26273519833197,21.415524377548582,105.87090277174077,36.50477242229517,20.549792194253122,349.151589479928,27.109339619497366,105.36816035644775,44.60737283143273,72.99485462972783,14.875272514784546,3.1724546040552957,1.0095772410708466,8.192240669658405,2.501,0.0,10.001416666666668,0.0,62.99343796306117,15.74464434578366,6.802965552515504,0.0,7.54376329376494,0.0,5.697171717055418,0.0,4.161993002836573,0.0,4.656834919476634
poisson_10,0.5,1.0,0.5,1.5,1.0,4.5,46.5,1200.0,110.69939331971844,100.69797665305177,1200.0,12.6,0.0105,7.807993044323943,5.995518405647333,24.09751092901078,95.50537954634923,57.637465671175924,18.92770716534094,640.2856875582839,16.690331915275625,115.77032467512568,44.074878137409016,73.51688641765458,14.868892035337723,3.1738136927659917,1.0038972308482463,8.191931111723482,2.49925,0.0,10.001416666666668,0.0,63.51546975098788,5.324587110786149,3.4027861764967375,0.0,7.764828671362091,0.0,16.927825441539262,0.0,8.314003580083208,0.0,2.3408471571415665
poisson_10,1.0,0.5,1.5,0.5,0.5,4.5,46.5,1200.0,110.85749202229451,100.85607535562784,1200.0,6.9,0.00575,7.499152504947142,5.3782209946621915,21.56544804154932,107.59474562209934,33.565802592225005,23.247533665016388,327.299414418597,27.793484523605038,104.3617635591512,43.99263751660094,73.33392698827981,14.828683577875484,3.1846271273840796,1.0096999050594841,8.139273212098583,2.495083333333333,0.0,10.001416666666668,0.0,63.33251032161314,15.69623774609405,6.781572517437948,0.0,3.757698769267545,0.0,5.887056475069628,0.0,4.1718696597649805,0.7733464380283186,6.924855910938463
poisson_10,1.0,1.0,0.5,0.5,0.5,4.5,46.5,1200.0,110.8917932772293,100.89037661056264,1200.0,5.5,0.004583333333333333,7.7435779086672465,5.783190680423695,18.337801308360383,107.70418236959365,33.206446057953485,22.111879539757282,297.0033827714473,27.077044897035364,103.87789935305382,42.714666374625025,73.37559649036453,14.864681385099649,3.1802761723183233,1.0115299615347346,8.17262525124659,2.5002500000000003,0.0,10.001416666666668,0.0,63.37417982369789,15.724143473470459,6.795833009045763,0.0,3.823402778952216,0.0,5.69861439366961,0.0,8.319974610606852,0.0,2.3526981088801397
poisson_10,0.5,1.0,1.5,1.0,1.5,4.5,46.5,1200.0,110.98153334542681,100.98011667876014,1200.0,10.7,0.008916666666666666,7.7310751341516735,6.061686229710122,20.104241054243037,98.22194664146883,50.7849283356439,21.51178542028142,480.7789045464564,18.73751539405917,118.8402939379771,49.165337706271515,73.55931268019586,14.853158945568893,3.1863328118190504,1.0109018225565103,8.160840977860001,2.4950833333333335,0.0,10.001416666666668,0.0,63.557896013529195,5.3242326958484885,3.4022638001683845,0.0,11.607961675397304,0.0,11.475170313981293,0.0,8.274966406071417,2.066108908531634,7.014633906272996
poisson_10,0.5,1.0,1.5,1.5,0.5,4.5,46.5,1200.0,111.09933121766501,101.09791455099835,1200.0,11.3,0.009416666666666667,7.846554115710136,5.765980976113062,20.71152220692083,98.39702672683327,52.50879144242491,21.864499166172234,599.787545836362,17.970351215804687,116.22006671454986,45.75798534588861,73.54449403776849,14.887938546697432,3.1828352622458085,1.00794159409418,8.194578357024108,2.5025833333333334,0.0,10.001416666666668,0.0,63.54307737110182,5.32624801260423,3.4041015534897183,0.0,3.8261601833014303,0.0,16.63044132166145,0.0,8.32188074195706,1.2666895839305377,6.982463948944186
poisson_10,0.5,1.5,1.5,1.0,1.0,4.5,46.5,1200.0,111.13641644655733,101.13499977989066,1200.0,8.6,0.007166666666666667,6.739411498474264,5.766841326801523,16.74733039950588,101.1233428592258,44.92542069067996,25.859982829457095,452.8979165973659,18.188165826000237,119.12327032501965,48.86934414723786,73.58003677344863,14.862055230333402,3.176698964766312,1.0088243767362886,8.177948555497466,2.4985833333333334,0.0,10.001416666666668,0.0,63.57862010678199,5.335899700689117,3.4001792410861045,0.0,7.8185562023815605,0.0,11.33099580368138,0.0030457277625897962,12.469111227473714,1.4945728772847506,7.016983366878646
poisson_10,0.5,0.5,1.0,1.5,1.5,4.5,46.5,1200.0,111.45392412844902,101.45250746178235,1200.0,15.9,0.013250000000000001,7.6982731627489285,6.084747138145206,21.792273779379492,93.76920915027914,63.137829968280734,20.276681315240502,689.9182291778864,16.668674177316742,117.658879043621,45.894007697020335,73.58697867695838,14.84656684695904,3.1652135332793288,1.0031411919242932,8.181128788422086,2.4970833333333333,0.0,10.001416666666668,0.0,63.58556201029171,5.314283694774558,3.393540384890352,0.0,11.309554421371628,0.0,17.03147985039655,0.0,4.17330869122471,0.008048160840770969,4.663792493521763
poisson_10,0.5,1.0,1.0,1.5,1.0,4.5,46.5,1200.0,111.85788936375482,101.85647269708815,1200.0,12.1,0.010083333333333333,6.889433105019583,5.527369717758399,16.65508294642345,96.56149584681148,56.74946516490379,23.761735553512782,565.4624396785509,16.69423944458121,118.21354378032518,46.25976425764213,73.77204417165794,14.875974795606307,3.195592195865578,1.0090415886295134,8.171924344444552,2.4994166666666664,0.0,10.001416666666668,0.0,63.77062750499125,5.326679525702688,3.399129667109716,0.0,7.686289662402418,0.0,16.878239113866165,0.0,8.310059540192853,4.3378568394434916e-05,4.659323369799897
poisson_10,1.0,1.0,1.0,0.5,0.5,4.5,46.5,1200.0,112.02307341827714,102.02165675161045,1200.0,5.5,0.004583333333333333,6.318561013057762,6.005286647914369,11.367837438411819,108.6527396968811,33.29005893887245,26.8036924789958,310.3118107686719,27.103060405148398,106.25663470080171,44.918577976925135,73.56809328593415,14.873023843090824,3.1873362261333886,1.0117542467205491,8.17435003690355,2.4995833333333333,0.0,10.001416666666668,0.0,63.566676619267504,15.741374142111457,6.801431760867102,0.0,3.7702740602500313,0.0,5.598594258718672,0.0,8.303130103589634,0.0,4.703773651388241
poisson_10,0.5,1.5,0.5,1.5,0.5,4.5,46.5,1200.0,112.13593141050235,102.13451474383567,1200.0,10.8,0.009,8.385890235533791,5.741128167237178,23.690447408075926,99.33418274855624,53.78609745381554,21.53758055681857,623.709792100682,16.664275921210894,115.64053658982748,44.16946003519855,73.29106090166684,14.844291574173003,3.173937773290312,1.009312796523666,8.164374337692362,2.496666666666667,0.0,10.001416666666668,0.0,63.28964423500014,5.32573003407358,3.3958972128291114,0.0,3.8190104159599683,0.0,16.75704151491329,0.0002337761546427147,12.52699950323003,0.0,2.3445475780379192
poisson_10,1.0,0.5,0.5,0.5,1.5,4.5,46.5,1200.0,112.45731812033728,102.45590145367062,1200.0,8.1,0.006750000000000001,8.186697493149348,7.062923661575114,18.966300357844908,104.83776535370029,43.28818450127013,20.70979933975521,460.6266201117795,27.030817643794173,107.48545032339175,46.271139109652644,73.39956627949769,14.845562578035592,3.1903736195337182,1.012561460350511,8.144710831484698,2.497916666666667,0.0,10.001416666666668,0.0,63.39814961283106,15.695733192775757,6.791738622446411,0.0,11.58823159506835,0.0,5.7269226292971425,0.0,4.14699316116656,0.0,2.321519908898426
poisson_10,0.5,1.5,0.5,1.0,1.5,4.5,46.5,1200.0,112.61525762739711,102.61384096073043,1200.0,11.0,0.009166666666666667,7.34412512440237,5.7228969289926965,21.731441562475773,99.6930073609615,52.075510165961056,22.428342895035875,547.9575947899809,16.67097270048662,118.74434348018386,46.678493782441386,73.88839788185861,14.848424516370466,3.1697304971961033,1.0066077963296167,8.175502889511415,2.496583333333333,0.0,10.001416666666668,0.0,63.88698121519195,5.325728749632166,3.400001080256439,0.0,11.726572211160413,0.0,11.407377532141796,1.056414693484579e-05,12.460246499589898,0.0,2.3585571455137293
poisson_10,0.5,0.5,1.5,1.5,1.5,4.5,46.5,1200.0,112.62182160590619,102.6204049392395,1200.0,13.5,0.01125,7.807571145059844,5.9600997937300155,23.273622368159444,95.30316926341386,61.991579179684564,17.16289883743283,660.6166054258451,18.443101637635735,119.70707472210897,49.7219580721612,73.56794036865175,14.860277918931757,3.161807547996843,1.0009039295639741,8.201149774704277,2.4964166666666667,0.0,10.001416666666668,0.0,63.56652370198507,5.331375542137625,3.4040323008418185,0.0,11.16242356429855,0.0,16.909907668255634,0.0,4.173606651784358,1.7487687727969932,6.991843572046223
